"time","GIMV","GIMV( volume )"
"2015-12-08 01:00","44.33","13818"
"2015-12-09 01:00","44.83","16782"
"2015-12-10 01:00","44.535","17541"
"2015-12-11 01:00","44.615","11182"
"2015-12-14 01:00","44.735","14712"
"2015-12-15 01:00","44.805","15706"
"2015-12-16 01:00","45","16383"
"2015-12-17 01:00","45.535","26008"
"2015-12-18 01:00","45.5","24491"
"2015-12-21 01:00","45.455","23121"
"2015-12-22 01:00","45.71","14669"
"2015-12-23 01:00","46.145","35430"
"2015-12-24 01:00","45.97","7015"
"2015-12-28 01:00","45.99","14263"
"2015-12-29 01:00","46.585","12631"
"2015-12-30 01:00","46.995","21391"
"2015-12-31 01:00","46.355","7966"
"2016-01-04 01:00","45.91","12953"
"2016-01-05 01:00","46.28","12995"
"2016-01-06 01:00","46.08","14414"
"2016-01-07 01:00","44.88","24785"
"2016-01-08 01:00","45","19127"
"2016-01-11 01:00","45.15","10303"
"2016-01-12 01:00","45.44","11555"
"2016-01-13 01:00","45.3","13901"
"2016-01-14 01:00","44.96","24570"
"2016-01-15 01:00","44.945","23463"
"2016-01-18 01:00","43.935","32770"
"2016-01-19 01:00","44.35","28465"
"2016-01-20 01:00","43.2","21767"
"2016-01-21 01:00","43.39","49129"
"2016-01-22 01:00","44.505","22374"
"2016-01-25 01:00","44.525","23540"
"2016-01-26 01:00","44.48","14315"
"2016-01-27 01:00","44.68","17316"
"2016-01-28 01:00","44.28","13975"
"2016-01-29 01:00","44.4","16385"
"2016-02-01 01:00","44.6","22123"
"2016-02-02 01:00","44.205","25386"
"2016-02-03 01:00","44.395","21812"
"2016-02-04 01:00","43.655","23669"
"2016-02-05 01:00","43.015","23616"
"2016-02-08 01:00","41.94","24201"
"2016-02-09 01:00","41.3","27401"
"2016-02-10 01:00","43.245","26510"
"2016-02-11 01:00","42.86","39213"
"2016-02-12 01:00","43","24232"
"2016-02-15 01:00","43.75","23011"
"2016-02-16 01:00","43.675","14666"
"2016-02-17 01:00","43.555","16707"
"2016-02-18 01:00","44.23","14075"
"2016-02-19 01:00","43.26","18270"
"2016-02-22 01:00","44.385","9248"
"2016-02-23 01:00","43.88","11401"
"2016-02-24 01:00","44.495","16036"
"2016-02-25 01:00","43.89","18479"
"2016-02-26 01:00","44.28","12127"
"2016-02-29 01:00","44.42","20492"
"2016-03-01 01:00","44.685","24456"
"2016-03-02 01:00","44.895","20982"
"2016-03-03 01:00","45.26","32423"
"2016-03-04 01:00","45.485","14196"
"2016-03-07 01:00","45.94","15523"
"2016-03-08 01:00","45.8","17519"
"2016-03-09 01:00","46.15","20179"
"2016-03-10 01:00","46.555","52637"
"2016-03-11 01:00","46.41","22151"
"2016-03-14 01:00","46.94","15954"
"2016-03-15 01:00","47.3","30114"
"2016-03-16 01:00","47.445","19288"
"2016-03-17 01:00","46.96","22619"
"2016-03-18 01:00","48.98","89223"
"2016-03-21 01:00","48.34","25625"
"2016-03-22 01:00","47.575","24823"
"2016-03-23 01:00","47.745","12245"
"2016-03-24 01:00","47.64","13398"
"2016-03-29 02:00","47.69","21355"
"2016-03-30 02:00","48.275","55201"
"2016-03-31 02:00","48.5","17137"
"2016-04-01 02:00","47.855","18099"
"2016-04-04 02:00","48.5","17218"
"2016-04-05 02:00","47.8","25243"
"2016-04-06 02:00","48.7","18776"
"2016-04-07 02:00","48.29","12485"
"2016-04-08 02:00","48.545","10124"
"2016-04-11 02:00","48.475","7842"
"2016-04-12 02:00","48.725","14340"
"2016-04-13 02:00","48.905","21167"
"2016-04-14 02:00","48.9","22838"
"2016-04-15 02:00","49.02","12017"
"2016-04-18 02:00","48.5","19513"
"2016-04-19 02:00","48.995","23403"
"2016-04-20 02:00","48.98","22430"
"2016-04-21 02:00","48.8","18444"
"2016-04-22 02:00","48.65","20758"
"2016-04-25 02:00","48.8","12346"
"2016-04-26 02:00","48.825","21241"
"2016-04-27 02:00","49.125","14903"
"2016-04-28 02:00","48.45","15881"
"2016-04-29 02:00","48.5","22556"
"2016-05-02 02:00","49.035","17154"
"2016-05-03 02:00","49.05","41001"
"2016-05-04 02:00","49.2","13520"
"2016-05-05 02:00","49.12","5869"
"2016-05-06 02:00","49","8037"
"2016-05-09 02:00","49","16331"
"2016-05-10 02:00","49.06","15883"
"2016-05-11 02:00","49.29","18730"
"2016-05-12 02:00","49.2","40949"
"2016-05-13 02:00","49.485","26027"
"2016-05-16 02:00","49.455","6360"
"2016-05-17 02:00","49.4","23346"
"2016-05-18 02:00","49.1","19595"
"2016-05-19 02:00","49.25","21711"
"2016-05-20 02:00","49.345","28869"
"2016-05-23 02:00","49.9","38006"
"2016-05-24 02:00","49.99","19843"
"2016-05-25 02:00","50.4","43092"
"2016-05-26 02:00","50.97","26636"
"2016-05-27 02:00","51.43","28416"
"2016-05-30 02:00","50.95","37351"
"2016-05-31 02:00","51.74","55854"
"2016-06-01 02:00","51.5","29087"
"2016-06-02 02:00","51.35","19358"
"2016-06-03 02:00","51.6","21395"
"2016-06-06 02:00","51.7","15342"
"2016-06-07 02:00","51.9","16126"
"2016-06-08 02:00","51.88","24995"
"2016-06-09 02:00","52.5","33017"
"2016-06-10 02:00","51.61","35287"
"2016-06-13 02:00","50.03","49487"
"2016-06-14 02:00","50.01","52658"
"2016-06-15 02:00","50.04","40621"
"2016-06-16 02:00","49.975","40242"
"2016-06-17 02:00","50.4","40316"
"2016-06-20 02:00","51.38","35653"
"2016-06-21 02:00","51.55","17593"
"2016-06-22 02:00","51.59","23288"
"2016-06-23 02:00","51.81","19566"
"2016-06-24 02:00","50.74","78531"
"2016-06-27 02:00","48.085","43573"
"2016-06-28 02:00","49.005","29484"
"2016-06-29 02:00","49.89","33062"
"2016-06-30 02:00","50.84","36731"
"2016-07-01 02:00","51.07","34877"
"2016-07-04 02:00","48.745","27080"
"2016-07-05 02:00","47.145","33779"
"2016-07-06 02:00","46.575","30930"
"2016-07-07 02:00","47.45","33587"
"2016-07-08 02:00","47.685","18727"
"2016-07-11 02:00","48.26","16041"
"2016-07-12 02:00","48.31","21496"
"2016-07-13 02:00","48.27","17100"
"2016-07-14 02:00","48.515","24240"
"2016-07-15 02:00","48.27","9442"
"2016-07-18 02:00","48.315","10600"
"2016-07-19 02:00","48.235","14286"
"2016-07-20 02:00","48.21","12542"
"2016-07-21 02:00","46.84","35440"
"2016-07-22 02:00","47.74","14125"
"2016-07-25 02:00","48.48","13039"
"2016-07-26 02:00","48.5","13050"
"2016-07-27 02:00","48.98","17504"
"2016-07-28 02:00","48.785","17950"
"2016-07-29 02:00","48.58","16736"
"2016-08-01 02:00","48.005","13258"
"2016-08-02 02:00","47.575","15793"
"2016-08-03 02:00","47.62","12425"
"2016-08-04 02:00","47.815","16444"
"2016-08-05 02:00","48.42","13390"
"2016-08-08 02:00","48.345","13789"
"2016-08-09 02:00","47.79","12659"
"2016-08-10 02:00","47.745","11194"
"2016-08-11 02:00","48.305","11261"
"2016-08-12 02:00","48.2","9385"
"2016-08-15 02:00","48.115","7236"
"2016-08-16 02:00","47.31","10475"
"2016-08-17 02:00","46.895","12418"
"2016-08-18 02:00","46.885","8552"
"2016-08-19 02:00","47.34","10689"
"2016-08-22 02:00","47.025","11634"
"2016-08-23 02:00","47.225","14820"
"2016-08-24 02:00","47","13344"
"2016-08-25 02:00","46.78","11010"
"2016-08-26 02:00","46.685","8452"
"2016-08-29 02:00","46.48","5542"
"2016-08-30 02:00","46.65","6856"
"2016-08-31 02:00","46.91","15199"
"2016-09-01 02:00","47.19","8299"
"2016-09-02 02:00","47.505","10664"
"2016-09-05 02:00","47.82","9765"
"2016-09-06 02:00","48.175","15066"
"2016-09-07 02:00","48.335","11309"
"2016-09-08 02:00","48.65","14855"
"2016-09-09 02:00","48.29","11617"
"2016-09-12 02:00","47.54","13153"
"2016-09-13 02:00","47.275","13770"
"2016-09-14 02:00","47.3","9227"
"2016-09-15 02:00","48.21","11680"
"2016-09-16 02:00","46.46","69397"
"2016-09-19 02:00","47.795","13934"
"2016-09-20 02:00","47.5","8246"
"2016-09-21 02:00","47.01","10651"
"2016-09-22 02:00","47.195","18494"
"2016-09-23 02:00","47.6","14915"
"2016-09-26 02:00","47","10593"
"2016-09-27 02:00","47.065","8909"
"2016-09-28 02:00","47.35","11351"
"2016-09-29 02:00","47.62","10577"
"2016-09-30 02:00","47.225","9841"
"2016-10-03 02:00","47.495","9780"
"2016-10-04 02:00","48.015","12389"
"2016-10-05 02:00","47.91","10291"
"2016-10-06 02:00","47.755","13703"
"2016-10-07 02:00","47.41","7819"
"2016-10-10 02:00","47.54","11176"
"2016-10-11 02:00","47.33","12613"
"2016-10-12 02:00","47.465","9806"
"2016-10-13 02:00","47.305","15447"
"2016-10-14 02:00","47.4","14883"
"2016-10-17 02:00","47.585","15302"
"2016-10-18 02:00","47.795","15752"
"2016-10-19 02:00","48.175","12890"
"2016-10-20 02:00","48.36","9917"
"2016-10-21 02:00","48.345","10165"
"2016-10-24 02:00","48.615","14885"
"2016-10-25 02:00","48.795","20822"
"2016-10-26 02:00","48.375","8902"
"2016-10-27 02:00","48.825","14121"
"2016-10-28 02:00","49","21376"
"2016-10-31 01:00","49","7751"
"2016-11-01 01:00","48.575","4523"
"2016-11-02 01:00","47.96","12145"
"2016-11-03 01:00","47.9","6861"
"2016-11-04 01:00","48.25","16755"
"2016-11-07 01:00","48.69","8947"
"2016-11-08 01:00","49","8921"
"2016-11-09 01:00","48.92","21268"
"2016-11-10 01:00","48.84","21360"
"2016-11-11 01:00","48.56","5953"
"2016-11-14 01:00","48.39","7300"
"2016-11-15 01:00","47.81","8862"
"2016-11-16 01:00","48.495","9965"
"2016-11-17 01:00","49.8","27314"
"2016-11-18 01:00","50.12","27155"
"2016-11-21 01:00","49.905","21813"
"2016-11-22 01:00","50.23","18927"
"2016-11-23 01:00","50.09","11702"
"2016-11-24 01:00","50.38","11848"
"2016-11-25 01:00","51","21883"
"2016-11-28 01:00","50.31","13448"
"2016-11-29 01:00","49.9","12396"
"2016-11-30 01:00","50.45","24476"
"2016-12-01 01:00","50.99","19731"
"2016-12-02 01:00","50.43","20457"
"2016-12-05 01:00","51","31567"
"2016-12-06 01:00","50.97","22491"
"2016-12-07 01:00","51.09","20290"
"2016-12-08 01:00","51.08","17037"
"2016-12-09 01:00","51.39","20365"
"2016-12-12 01:00","51.28","18751"
"2016-12-13 01:00","51.97","35547"
"2016-12-14 01:00","52.17","34173"
"2016-12-15 01:00","52.52","35853"
"2016-12-16 01:00","52.95","33269"
"2016-12-19 01:00","52.56","18455"
"2016-12-20 01:00","52.78","12687"
"2016-12-21 01:00","52.74","14420"
"2016-12-22 01:00","52.41","14216"
"2016-12-23 01:00","52.35","12742"
"2016-12-27 01:00","52.55","12930"
"2016-12-28 01:00","52.49","14371"
"2016-12-29 01:00","52.27","18964"
"2016-12-30 01:00","52.65","14235"
"2017-01-02 01:00","51.55","22004"
"2017-01-03 01:00","51.95","14414"
"2017-01-04 01:00","52.38","19027"
"2017-01-05 01:00","52.4","14779"
"2017-01-06 01:00","52.1","10529"
"2017-01-09 01:00","52.22","12674"
"2017-01-10 01:00","52.23","14024"
"2017-01-11 01:00","52.02","13891"
"2017-01-12 01:00","51.84","16443"
"2017-01-13 01:00","52.18","12896"
"2017-01-16 01:00","51.82","12234"
"2017-01-17 01:00","51.95","23412"
"2017-01-18 01:00","52.3","20784"
"2017-01-19 01:00","52.25","14635"
"2017-01-20 01:00","52.26","15198"
"2017-01-23 01:00","52.35","16224"
"2017-01-24 01:00","52.36","15518"
"2017-01-25 01:00","52.22","15306"
"2017-01-26 01:00","52.2","16550"
"2017-01-27 01:00","51.5","13232"
"2017-01-30 01:00","51.44","14127"
"2017-01-31 01:00","51.65","12558"
"2017-02-01 01:00","51.35","21350"
"2017-02-02 01:00","51.7","18647"
"2017-02-03 01:00","51.7","13082"
"2017-02-06 01:00","51.43","15254"
"2017-02-07 01:00","51.55","13339"
"2017-02-08 01:00","51.4","10915"
"2017-02-09 01:00","51.65","12907"
"2017-02-10 01:00","51.75","16508"
"2017-02-13 01:00","51.95","23284"
"2017-02-14 01:00","51.99","18947"
"2017-02-15 01:00","52","49688"
"2017-02-16 01:00","51.9","35197"
"2017-02-17 01:00","51.66","22610"
"2017-02-20 01:00","51.74","13296"
"2017-02-21 01:00","51.54","11264"
"2017-02-22 01:00","51.43","23151"
"2017-02-23 01:00","51.43","25335"
"2017-02-24 01:00","50.66","20781"
"2017-02-27 01:00","50.96","12651"
"2017-02-28 01:00","50.9","13820"
"2017-03-01 01:00","51.49","20456"
"2017-03-02 01:00","51.36","14650"
"2017-03-03 01:00","51.31","18810"
"2017-03-06 01:00","51.49","15925"
"2017-03-07 01:00","51.3","18013"
"2017-03-08 01:00","51.32","15197"
"2017-03-09 01:00","51.49","18087"
"2017-03-10 01:00","51.86","17456"
"2017-03-13 01:00","51.95","16253"
"2017-03-14 01:00","51.58","16758"
"2017-03-15 01:00","51.71","13602"
"2017-03-16 01:00","52","16449"
"2017-03-17 01:00","51.94","34798"
"2017-03-20 01:00","52.29","15853"
"2017-03-21 01:00","51.76","24388"
"2017-03-22 01:00","51.13","25861"
"2017-03-23 01:00","51.55","16991"
"2017-03-24 01:00","51.25","13675"
"2017-03-27 02:00","50.99","13064"
"2017-03-28 02:00","50.94","12546"
"2017-03-29 02:00","51.1","14005"
"2017-03-30 02:00","52.13","23084"
"2017-03-31 02:00","52.31","9173"
"2017-04-03 02:00","52.52","24690"
"2017-04-04 02:00","52.65","24273"
"2017-04-05 02:00","52.74","40754"
"2017-04-06 02:00","52.88","14545"
"2017-04-07 02:00","52.89","13353"
"2017-04-10 02:00","53.14","31887"
"2017-04-11 02:00","52.9","12341"
"2017-04-12 02:00","53.41","28506"
"2017-04-13 02:00","53.6","20464"
"2017-04-18 02:00","53.21","32714"
"2017-04-19 02:00","53.42","19940"
"2017-04-20 02:00","53.29","22296"
"2017-04-21 02:00","53.73","28262"
"2017-04-24 02:00","54.7","43698"
"2017-04-25 02:00","54.39","14981"
"2017-04-26 02:00","54.74","18840"
"2017-04-27 02:00","54.88","21131"
"2017-04-28 02:00","56","35992"
"2017-05-02 02:00","56.79","26425"
"2017-05-03 02:00","55.89","31810"
"2017-05-04 02:00","55.55","48780"
"2017-05-05 02:00","56.48","39101"
"2017-05-08 02:00","55.93","23899"
"2017-05-09 02:00","55.92","33285"
"2017-05-10 02:00","56.22","33986"
"2017-05-11 02:00","56.03","27844"
"2017-05-12 02:00","56.31","16591"
"2017-05-15 02:00","56.36","17675"
"2017-05-16 02:00","56.15","16384"
"2017-05-17 02:00","55.52","14237"
"2017-05-18 02:00","54.31","31019"
"2017-05-19 02:00","54.43","25895"
"2017-05-22 02:00","55","25433"
"2017-05-23 02:00","54.78","19389"
"2017-05-24 02:00","54.86","20848"
"2017-05-25 02:00","55.1","9063"
"2017-05-26 02:00","55.09","9987"
"2017-05-29 02:00","55.5","13974"
"2017-05-30 02:00","55.37","14078"
"2017-05-31 02:00","55.33","21094"
"2017-06-01 02:00","55.9","21550"
"2017-06-02 02:00","55.71","15202"
"2017-06-05 02:00","55.59","10244"
"2017-06-06 02:00","54.5","22510"
"2017-06-07 02:00","54.15","20660"
"2017-06-08 02:00","53.62","23123"
"2017-06-09 02:00","54","22124"
"2017-06-12 02:00","53.61","14316"
"2017-06-13 02:00","53.66","12654"
"2017-06-14 02:00","53.88","14215"
"2017-06-15 02:00","53.75","26979"
"2017-06-16 02:00","54.24","27853"
"2017-06-19 02:00","54.56","20402"
"2017-06-20 02:00","54.33","20282"
"2017-06-21 02:00","54.07","14836"
"2017-06-22 02:00","54.4","18461"
"2017-06-23 02:00","54.04","21404"
"2017-06-26 02:00","54.33","20790"
"2017-06-27 02:00","53.72","21095"
"2017-06-28 02:00","53.64","29297"
"2017-06-29 02:00","53.02","26787"
"2017-06-30 02:00","53.03","26987"
"2017-07-03 02:00","51.15","28645"
"2017-07-04 02:00","50.76","21095"
"2017-07-05 02:00","50.7","39905"
"2017-07-06 02:00","51.06","19865"
"2017-07-07 02:00","51.24","17575"
"2017-07-10 02:00","51.73","12172"
"2017-07-11 02:00","52.04","18492"
"2017-07-12 02:00","51.91","14204"
"2017-07-13 02:00","52","19853"
"2017-07-14 02:00","52.65","12683"
"2017-07-17 02:00","52.71","17387"
"2017-07-18 02:00","52.47","10760"
"2017-07-19 02:00","52.68","7551"
"2017-07-20 02:00","52.7","8559"
"2017-07-21 02:00","51.91","16233"
"2017-07-24 02:00","52.26","12259"
"2017-07-25 02:00","52.55","16668"
"2017-07-26 02:00","52.8","15396"
"2017-07-27 02:00","52.95","17037"
"2017-07-28 02:00","52.65","12256"
"2017-07-31 02:00","53.48","18807"
"2017-08-01 02:00","53.43","14768"
"2017-08-02 02:00","53.49","18002"
"2017-08-03 02:00","53.42","15865"
"2017-08-04 02:00","53.38","13196"
"2017-08-07 02:00","53.46","11335"
"2017-08-08 02:00","53.26","18882"
"2017-08-09 02:00","52.81","26291"
"2017-08-10 02:00","51.74","26275"
"2017-08-11 02:00","50.93","27945"
"2017-08-14 02:00","51.58","16550"
"2017-08-15 02:00","51.65","8228"
"2017-08-16 02:00","52.06","9357"
"2017-08-17 02:00","51.93","10646"
"2017-08-18 02:00","51.66","16903"
"2017-08-21 02:00","51.72","9587"
"2017-08-22 02:00","51.5","14607"
"2017-08-23 02:00","51.49","18262"
"2017-08-24 02:00","51.3","8981"
"2017-08-25 02:00","51.27","11678"
"2017-08-28 02:00","51.01","12956"
"2017-08-29 02:00","50.25","18003"
"2017-08-30 02:00","50.16","14484"
"2017-08-31 02:00","50.2","21156"
"2017-09-01 02:00","50","23544"
"2017-09-04 02:00","50.35","9222"
"2017-09-05 02:00","50.27","27283"
"2017-09-06 02:00","50.01","11647"
"2017-09-07 02:00","49.995","15448"
"2017-09-08 02:00","50.63","28878"
"2017-09-11 02:00","51.08","21580"
"2017-09-12 02:00","51.33","13893"
"2017-09-13 02:00","51.22","10495"
"2017-09-14 02:00","51.24","8711"
"2017-09-15 02:00","50.3","39677"
"2017-09-18 02:00","51.41","14651"
"2017-09-19 02:00","51.11","10947"
"2017-09-20 02:00","51.17","16587"
"2017-09-21 02:00","51.69","12175"
"2017-09-22 02:00","51.86","16584"
"2017-09-25 02:00","51.7","12207"
"2017-09-26 02:00","51.6","10278"
"2017-09-27 02:00","51.2","16214"
"2017-09-28 02:00","51.77","18384"
"2017-09-29 02:00","52","26761"
"2017-10-02 02:00","52.5","17736"
"2017-10-03 02:00","52.39","11395"
"2017-10-04 02:00","52.66","16348"
"2017-10-05 02:00","52.72","15457"
"2017-10-06 02:00","52.64","13928"
"2017-10-09 02:00","52.56","12282"
"2017-10-10 02:00","52.61","11172"
"2017-10-11 02:00","52.34","10118"
"2017-10-12 02:00","52.7","10252"
"2017-10-13 02:00","52.78","13043"
"2017-10-16 02:00","52.78","13057"
"2017-10-17 02:00","52.75","19221"
"2017-10-18 02:00","53","19060"
"2017-10-19 02:00","52.5","11027"
"2017-10-20 02:00","52.5","9944"
"2017-10-23 02:00","52.35","8173"
"2017-10-24 02:00","52.14","13210"
"2017-10-25 02:00","52.02","12788"
"2017-10-26 02:00","52.33","14585"
"2017-10-27 02:00","51.89","31171"
"2017-10-30 01:00","51.69","24406"
"2017-10-31 01:00","51.77","15339"
"2017-11-01 01:00","52.2","11633"
"2017-11-02 01:00","51.65","16429"
"2017-11-03 01:00","51.57","14104"
"2017-11-06 01:00","52.13","15331"
"2017-11-07 01:00","52.26","7835"
"2017-11-08 01:00","52.09","16834"
"2017-11-09 01:00","51.29","16128"
"2017-11-10 01:00","51.8","16396"
"2017-11-13 01:00","51.3","22336"
"2017-11-14 01:00","51.5","18187"
"2017-11-15 01:00","51.05","19451"
"2017-11-16 01:00","51.58","19350"
"2017-11-17 01:00","51.53","16395"
"2017-11-20 01:00","51.39","18511"
"2017-11-21 01:00","51.87","16015"
"2017-11-22 01:00","51.8","17651"
"2017-11-23 01:00","51.15","14442"
"2017-11-24 01:00","50.95","16270"
"2017-11-27 01:00","51.18","23358"
"2017-11-28 01:00","51.5","20680"
"2017-11-29 01:00","51.58","19974"
"2017-11-30 01:00","51.36","48295"
"2017-12-01 01:00","50.95","20541"
"2017-12-04 01:00","50.87","21661"
"2017-12-05 01:00","51","15150"
"2017-12-06 01:00","51.35","29715"
"2017-12-07 01:00","51.1","26465"
"2017-12-08 01:00","51.1","15149"
"2017-12-11 01:00","50.63","23364"
"2017-12-12 01:00","50.79","23633"
"2017-12-13 01:00","50.27","21279"
"2017-12-14 01:00","50.1","23766"
"2017-12-15 01:00","50.09","42668"
"2017-12-18 01:00","50.5","26369"
"2017-12-19 01:00","50.65","26004"
"2017-12-20 01:00","50.74","27183"
"2017-12-21 01:00","50.99","55885"
"2017-12-22 01:00","50.61","24573"
"2017-12-27 01:00","50.86","31046"
"2017-12-28 01:00","50.64","23360"
"2017-12-29 01:00","50.52","19904"
"2018-01-02 01:00","50.8","9840"
"2018-01-03 01:00","50.8","17629"
"2018-01-04 01:00","51.5","15610"
"2018-01-05 01:00","51.7","14539"
"2018-01-08 01:00","51.7","23634"
"2018-01-09 01:00","52","27058"
"2018-01-10 01:00","52.4","18699"
"2018-01-11 01:00","52.2","13961"
"2018-01-12 01:00","52","11445"
"2018-01-15 01:00","52.2","15608"
"2018-01-16 01:00","52.1","12829"
"2018-01-17 01:00","51.8","13477"
"2018-01-18 01:00","51.8","13336"
"2018-01-19 01:00","52","17906"
"2018-01-22 01:00","52","11106"
"2018-01-23 01:00","51.8","14132"
"2018-01-24 01:00","52.2","12956"
"2018-01-25 01:00","51.6","18627"
"2018-01-26 01:00","51.6","9325"
"2018-01-29 01:00","51.6","17796"
"2018-01-30 01:00","51.3","12632"
"2018-01-31 01:00","51.5","16538"
"2018-02-01 01:00","51.6","14089"
"2018-02-02 01:00","51.1","13676"
"2018-02-05 01:00","50.3","28048"
"2018-02-06 01:00","49","70417"
"2018-02-07 01:00","50.9","31730"
"2018-02-08 01:00","50.3","18379"
"2018-02-09 01:00","49.35","36815"
"2018-02-12 01:00","49.25","22935"
"2018-02-13 01:00","49.55","19610"
"2018-02-14 01:00","49.65","21174"
"2018-02-15 01:00","49.75","23248"
"2018-02-16 01:00","49.8","16774"
"2018-02-19 01:00","49.9","9497"
"2018-02-20 01:00","50.5","12180"
"2018-02-21 01:00","50.9","20173"
"2018-02-22 01:00","50.7","17402"
"2018-02-23 01:00","50.5","10714"
"2018-02-26 01:00","50.7","10705"
"2018-02-27 01:00","50.9","9669"
"2018-02-28 01:00","50.9","18585"
"2018-03-01 01:00","50.5","10963"
"2018-03-02 01:00","50.1","24476"
"2018-03-05 01:00","50.7","68633"
"2018-03-06 01:00","51","15356"
"2018-03-07 01:00","51.1","18508"
"2018-03-08 01:00","51.5","15719"
"2018-03-09 01:00","51.5","8679"
"2018-03-12 01:00","51.7","8610"
"2018-03-13 01:00","51.3","13497"
"2018-03-14 01:00","50.8","13691"
"2018-03-15 01:00","51.2","12362"
"2018-03-16 01:00","51.2","24907"
"2018-03-19 01:00","50.6","13569"
"2018-03-20 01:00","50.5","17942"
"2018-03-21 01:00","50.6","9641"
"2018-03-22 01:00","50.2","12210"
"2018-03-23 01:00","49.8","20187"
"2018-03-26 02:00","49.35","16832"
"2018-03-27 02:00","50.1","18930"
"2018-03-28 02:00","49.85","21429"
"2018-03-29 02:00","49.15","26150"
"2018-04-03 02:00","48.75","28887"
"2018-04-04 02:00","47.95","30115"
"2018-04-05 02:00","49.25","19065"
"2018-04-06 02:00","48.9","15969"
"2018-04-09 02:00","49.15","8119"
"2018-04-10 02:00","49.5","15803"
"2018-04-11 02:00","49.15","13600"
"2018-04-12 02:00","49.4","12060"
"2018-04-13 02:00","49.05","14458"
"2018-04-16 02:00","49","10223"
"2018-04-17 02:00","48.9","16398"
"2018-04-18 02:00","49.1","22886"
"2018-04-19 02:00","49.25","13741"
"2018-04-20 02:00","49.55","8896"
"2018-04-23 02:00","49.9","10450"
"2018-04-24 02:00","49.3","14365"
"2018-04-25 02:00","49","10154"
"2018-04-26 02:00","49","13308"
"2018-04-27 02:00","49.5","16436"
"2018-04-30 02:00","49.7","10055"
"2018-05-02 02:00","49.85","20961"
"2018-05-03 02:00","48.55","28836"
"2018-05-04 02:00","49.25","14630"
"2018-05-07 02:00","50","12028"
"2018-05-08 02:00","49.65","17121"
"2018-05-09 02:00","49.65","10571"
"2018-05-10 02:00","50","4580"
"2018-05-11 02:00","50.3","6433"
"2018-05-14 02:00","49.9","13227"
"2018-05-15 02:00","48.95","23863"
"2018-05-16 02:00","49.1","12581"
"2018-05-17 02:00","49.3","17846"
"2018-05-18 02:00","49.4","13076"
"2018-05-21 02:00","49.9","6795"
"2018-05-22 02:00","49.85","12121"
"2018-05-23 02:00","50.3","23699"
"2018-05-24 02:00","49.5","23361"
"2018-05-25 02:00","49.95","16817"
"2018-05-28 02:00","50.6","54025"
"2018-05-29 02:00","49.65","34872"
"2018-05-30 02:00","49.6","15517"
"2018-05-31 02:00","50.9","51735"
"2018-06-01 02:00","51.4","31258"
"2018-06-04 02:00","51.2","25000"
"2018-06-05 02:00","51.4","17245"
"2018-06-06 02:00","51","10443"
"2018-06-07 02:00","51.1","15716"
"2018-06-08 02:00","51.4","18187"
"2018-06-11 02:00","52","23946"
"2018-06-12 02:00","52.1","15903"
"2018-06-13 02:00","52.5","13589"
"2018-06-14 02:00","52.9","25916"
"2018-06-15 02:00","52.5","32127"
"2018-06-18 02:00","51.6","20138"
"2018-06-19 02:00","51.1","15292"
"2018-06-20 02:00","51.4","19428"
"2018-06-21 02:00","51.5","25611"
"2018-06-22 02:00","51.9","39152"
"2018-06-25 02:00","51.5","20791"
"2018-06-26 02:00","51.6","23336"
"2018-06-27 02:00","52","26112"
"2018-06-28 02:00","52.1","28560"
"2018-06-29 02:00","52.2","24701"
"2018-07-02 02:00","49.5","20950"
"2018-07-03 02:00","49.75","16419"
"2018-07-04 02:00","49.5","9374"
"2018-07-05 02:00","49.45","12418"
"2018-07-06 02:00","49.6","50286"
"2018-07-09 02:00","49.9","24738"
"2018-07-10 02:00","50.3","22797"
"2018-07-11 02:00","49.95","16221"
"2018-07-12 02:00","50.4","100041"
"2018-07-13 02:00","50","9277"
"2018-07-16 02:00","49.95","33809"
"2018-07-17 02:00","49.4","18653"
"2018-07-18 02:00","49.65","35432"
"2018-07-19 02:00","50.8","23954"
"2018-07-20 02:00","50.3","15136"
"2018-07-23 02:00","50.1","10016"
"2018-07-24 02:00","50.5","20642"
"2018-07-25 02:00","50.4","9234"
"2018-07-26 02:00","50.6","11181"
"2018-07-27 02:00","50.9","14857"
"2018-07-30 02:00","50.9","15229"
"2018-07-31 02:00","50.8","15735"
"2018-08-01 02:00","50.7","8772"
"2018-08-02 02:00","50.4","8643"
"2018-08-03 02:00","50.5","8982"
"2018-08-06 02:00","50.2","3975"
"2018-08-07 02:00","50.3","8176"
"2018-08-08 02:00","50.3","5347"
"2018-08-09 02:00","50.2","12622"
"2018-08-10 02:00","49.85","11132"
"2018-08-13 02:00","49.45","8778"
"2018-08-14 02:00","49.6","17988"
"2018-08-15 02:00","49.45","7056"
"2018-08-16 02:00","49.2","7056"
"2018-08-17 02:00","49.2","8760"
"2018-08-20 02:00","49.3","15939"
"2018-08-21 02:00","49.6","7770"
"2018-08-22 02:00","49.4","14987"
"2018-08-23 02:00","49.35","5811"
"2018-08-24 02:00","49.2","6815"
"2018-08-27 02:00","49.55","8300"
"2018-08-28 02:00","49.5","17283"
"2018-08-29 02:00","49.4","7595"
"2018-08-30 02:00","49.15","13273"
"2018-08-31 02:00","48.55","21126"
"2018-09-03 02:00","48.95","5002"
"2018-09-04 02:00","48.6","8433"
